,Unnamed: 0,symbol,name,lastsale,marketcap,ipoyear,sector,industry,current_price,current_price_to_book_date,current_price_to_book,price_to_book_q1,price_to_book_q2,price_to_book_q3,price_to_book_q4
5319,1677,LZB,La-Z-Boy Incorporated,28.4,$1.3B,,Consumer Durables,Home Furnishings,27.50,,,,,,
5320,1678,LCII,LCI Industries ,120.65,$3.03B,,Capital Goods,Auto Parts:O.E.M.,117.02,,,,,,
5321,1679,LEAF,Leaf Group Ltd.,3.87,$103.37M,,Technology,EDP Services,3.90,,,,,,
5322,1680,LEA,Lear Corporation,117.1,$7.02B,,Capital Goods,Auto Parts:O.E.M.,116.59,,,,,,
5323,1681,LEE,"Lee Enterprises, Incorporated",0.9002,$52.32M,,Consumer Services,Newspapers/Magazines,0.88,,,,,,
5324,1682,LGC,Legacy Acquisition Corp.,10.49,$386.09M,2017.0,Technology,Advertising,10.49,,,,,,
5325,1683,LGC.U,Legacy Acquisition Corp.,,,2017.0,,,,,,,,,
5326,1684,LGC.WS,Legacy Acquisition Corp.,,,,,,,,,,,,
5327,1685,LM,"Legg Mason, Inc.",49.98,$4.45B,,Finance,Investment Managers,,,,,,,
5328,1686,LMHA,"Legg Mason, Inc.",25.98,,2016.0,Finance,Investment Managers,,,,,,,
5329,1687,LMHB,"Legg Mason, Inc.",25.7493,,2016.0,Finance,Investment Managers,,,,,,,
5330,1688,LEG,"Leggett & Platt, Incorporated",36.35,$4.81B,,Consumer Durables,Home Furnishings,35.93,,,,,,
5331,1689,JBK,Lehman ABS Corporation,29.9001,,,Finance,Finance: Consumer Services,,,,,,,
5332,1690,KTH,Lehman ABS Corporation,32.4685,,,Finance,Finance: Consumer Services,,,,,,,
5333,1691,KTN,Lehman ABS Corporation,32.09,,,Finance,Finance: Consumer Services,,,,,,,
5334,1692,LDOS,"Leidos Holdings, Inc.",90.67,$12.88B,,Technology,EDP Services,91.07,,,,,,
5335,1693,LEJU,Leju Holdings Limited,2.76,$375.29M,2014.0,Finance,Real Estate,2.91,,,,,,
5336,1694,LMND,"Lemonade, Inc.",82.16,$4.51B,2020.0,Finance,Property-Casualty Insurers,77.97,,,,,,
5337,1695,LC,LendingClub Corporation,5.61,$391.97M,2014.0,Finance,Finance: Consumer Services,,,,,,,
5338,1696,LEN,Lennar Corporation,70.08,$21.88B,,Basic Industries,Homebuilding,69.79,,,,,,
5339,1697,LEN.B,Lennar Corporation,,,,Basic Industries,Homebuilding,,,,,,,
5340,1698,LII,"Lennox International, Inc.",264.27,$10.11B,1999.0,Capital Goods,Industrial Machinery/Components,265.78,,,,,,
5341,1699,LEVI,Levi Strauss & Co,12.19,$4.83B,2019.0,Consumer Non-Durables,Apparel,12.33,,,,,,
5342,1700,LXP,Lexington Realty Trust,10.95,$3.02B,,,,10.86,,,,,,
5343,1701,LXP^C,Lexington Realty Trust,53.3,,,,,,,,,,,
5344,1702,LPL,"LG Display Co., Ltd.",5.33,$3.81B,2004.0,Capital Goods,Industrial Machinery/Components,5.07,,,,,,
5345,1703,DFNS,LGL Systems Acquisition Corp.,10.15,$218.86M,2020.0,Finance,Business Services,10.09,,,,,,
5346,1704,DFNS.U,LGL Systems Acquisition Corp.,,,2020.0,,,,,,,,,
5347,1705,DFNS.WS,LGL Systems Acquisition Corp.,,,,,,,,,,,,
5348,1706,USA,Liberty All-Star Equity Fund,5.88,$1.25B,1986.0,,,5.84,,,,,,
5349,1707,ASG,"Liberty All-Star Growth Fund, Inc.",7.0,$291.49M,,,,7.04,,,,,,
5350,1708,LBRT,Liberty Oilfield Services Inc.,6.6,$745.37M,2018.0,Energy,Oilfield Services/Equipment,6.50,,,,,,
5351,1709,LSI,"Life Storage, Inc.",94.37,$4.43B,,Consumer Services,Real Estate Investment Trusts,93.39,,,,,,
5352,1710,LITB,"LightInTheBox Holding Co., Ltd.",1.17,$130.78M,2013.0,Consumer Services,Catalog/Specialty Distribution,1.22,,,,,,
5353,1711,LNC,Lincoln National Corporation,37.59,$7.26B,,Finance,Life Insurance,37.21,,,,,,
5354,1712,LIN,Linde plc,245.98,$129.19B,2018.0,Basic Industries,Major Chemicals,244.07,,,,,,
5355,1713,LNN,Lindsay Corporation,101.22,$1.1B,,Capital Goods,Industrial Machinery/Components,99.31,,,,,,
5356,1714,LN,LINE Corporation,51.5,$12.35B,2016.0,Technology,"Computer Software: Programming, Data Processing",51.67,,,,,,
5357,1715,LINX,Linx S.A.,5.09,$892.19M,2019.0,Technology,Computer Software: Prepackaged Software,5.12,,,,,,
5358,1716,LGF.A,Lions Gate Entertainment Corporation,,,,,,,,,,,,
5359,1717,LGF.B,Lions Gate Entertainment Corporation,,,2016.0,,,,,,,,,
5360,1718,LAD,"Lithia Motors, Inc.",220.59,$5.02B,,Consumer Durables,Automotive Aftermarket,,,,,,,
5361,1719,LAC,Lithium Americas Corp.,5.56,$500.63M,,Basic Industries,Precious Metals,5.78,,,,,,
5362,1720,LYV,"Live Nation Entertainment, Inc.",48.0,$10.33B,,Consumer Services,Services-Misc. Amusement & Recreation,47.92,,,,,,
5363,1721,LOAK,Live Oak Acquisition Corp.,10.0,$250M,2020.0,Finance,Business Services,9.99,,,,,,
5364,1722,LOAK.U,Live Oak Acquisition Corp.,,,2020.0,,,,,,,,,
5365,1723,LOAK.WS,Live Oak Acquisition Corp.,,,,,,,,,,,,
5366,1724,LTHM,Livent Corporation,7.04,$1.03B,2018.0,Basic Industries,Major Chemicals,6.79,,,,,,
5367,1725,RAMP,"LiveRamp Holdings, Inc.",46.6,$3.06B,2018.0,Technology,EDP Services,46.01,,,,,,
5368,1726,LYG,Lloyds Banking Group Plc,1.48,$26.18B,,Finance,Commercial Banks,,,,,,,
5369,1727,SCD,LMP Capital and Income Fund Inc.,10.15,$182.53M,2004.0,,,10.14,,,,,,
5370,1728,LMT,Lockheed Martin Corporation,387.62,$108.7B,,Capital Goods,Military/Government/Technical,386.21,,,,,,
5371,1729,L,Loews Corporation,37.06,$10.43B,,Finance,Property-Casualty Insurers,36.87,,,,,,
5372,1730,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,5.44,$648.48M,2017.0,Capital Goods,Building Materials,5.43,,,,,,
5373,1731,LGVW,Longview Acquisition Corp.,9.99,,2020.0,Finance,Business Services,,,,,,,
5374,1732,LGVW.U,Longview Acquisition Corp.,,,2020.0,,,,,,,,,
5375,1733,LGVW.WS,Longview Acquisition Corp.,,,,,,,,,,,,
5376,1734,LPX,Louisiana-Pacific Corporation,29.91,$3.36B,,Basic Industries,Forest Products,30.64,,,,,,
5377,1735,LOW,"Lowe&#39;s Companies, Inc.",146.5,$110.61B,,Consumer Services,RETAIL: Building Materials,147.03,,,,,,
5378,1736,LXU,Lsb Industries Inc.,1.09,$31.94M,,Basic Industries,Major Chemicals,1.12,,,,,,
5379,1737,LTC,"LTC Properties, Inc.",38.21,$1.5B,,Consumer Services,Real Estate Investment Trusts,37.22,,,,,,
5380,1738,LUB,"Luby&#39;s, Inc.",1.18,$36.14M,,Consumer Services,Restaurants,1.15,,,,,,
5381,1739,LL,"Lumber Liquidators Holdings, Inc",21.15,$609.44M,2007.0,Consumer Services,RETAIL: Building Materials,,,,,,,
5382,1740,LXFR,Luxfer Holdings PLC,13.05,$373.85M,2012.0,Basic Industries,Major Chemicals,,,,,,,
5383,1741,LDL,"Lydall, Inc.",16.27,$287.89M,,Capital Goods,Auto Parts:O.E.M.,15.86,,,,,,
5384,1742,LYB,LyondellBasell Industries NV,68.89,$22.98B,,Basic Industries,Major Chemicals,68.50,,,,,,
5385,1743,MTB,M&T Bank Corporation,105.0,$13.47B,,Finance,Major Banks,105.13,,,,,,
5386,1744,MDC,"M.D.C. Holdings, Inc.",41.11,$2.59B,,Capital Goods,Homebuilding,40.29,,,,,,
5387,1745,MHO,"M/I Homes, Inc.",39.19,$1.12B,1993.0,Capital Goods,Homebuilding,38.83,,,,,,
5388,1746,MAC,Macerich Company (The),8.17,$1.16B,1994.0,Consumer Services,Real Estate Investment Trusts,7.95,,,,,,
5389,1747,CLI,Mack-Cali Realty Corporation,14.62,$1.32B,,Consumer Services,Real Estate Investment Trusts,14.39,,,,,,
5390,1748,MFD,Macquarie First Trust Global,8.04,$68.72M,2004.0,,,7.93,,,,,,
5391,1749,MGU,Macquarie Global Infrastructure Total Return Fund Inc.,18.12,$225.93M,2005.0,,,18.02,,,,,,
5392,1750,MIC,Macquarie Infrastructure Corporation ,31.23,$2.71B,2004.0,Energy,Oil Refining/Marketing,,,,,,,
5393,1751,BMA,Macro Bank Inc.,23.43,$1.5B,,Finance,Commercial Banks,23.53,,,,,,
5394,1752,M,Macy&#39;s Inc,6.67,$2.07B,,Consumer Services,Department/Specialty Retail Stores,6.45,,,,,,
5395,1753,MCN,Madison Covered Call & Equity Strategy Fund,5.77,$120.86M,2004.0,,,5.76,,,,,,
5396,1754,MSGE,Madison Square Garden Entertainment Corp.,72.5,$1.74B,2020.0,Consumer Services,Services-Misc. Amusement & Recreation,74.88,,,,,,
5397,1755,MSGS,Madison Square Garden Sports Corp.,152.5,$3.66B,2015.0,Consumer Services,Services-Misc. Amusement & Recreation,152.31,,,,,,
5398,1756,MMP,Magellan Midstream Partners L.P.,42.33,$9.53B,,Energy,Natural Gas Distribution,41.88,,,,,,
5399,1757,MGA,"Magna International, Inc.",48.28,$14.41B,,Capital Goods,Auto Parts:O.E.M.,47.75,,,,,,
5400,1758,MX,MagnaChip Semiconductor Corporation,10.65,$373.44M,2011.0,Technology,Semiconductors,10.42,,,,,,
5401,1759,MGY,Magnolia Oil & Gas Corporation,6.85,$1.73B,2017.0,Energy,Oil & Gas Production,,,,,,,
5402,1760,MH^A,"Maiden Holdings, Ltd.",9.98,,,,,,,,,,,
5403,1761,MH^C,"Maiden Holdings, Ltd.",9.26,,,,,,,,,,,
5404,1762,MH^D,"Maiden Holdings, Ltd.",9.4,,,,,,,,,,,
5405,1763,MHLA,"Maiden Holdings, Ltd.",18.99,,2016.0,Finance,Property-Casualty Insurers,,,,,,,
5406,1764,MHNC,"Maiden Holdings, Ltd.",21.49,,2013.0,Finance,Property-Casualty Insurers,,,,,,,
5407,1765,MAIN,Main Street Capital Corporation,30.94,$2.01B,2007.0,,,30.07,,,,,,
5408,1766,MMD,MainStay MacKay DefinedTerm Municipal Opportunitie,21.08,$582.73M,2012.0,,,21.03,,,,,,
5409,1767,MNK,Mallinckrodt plc,2.34,$197.63M,2013.0,Health Care,Major Pharmaceuticals,2.09,,,,,,
5410,1768,MANU,Manchester United Ltd.,14.72,$2.42B,2012.0,Consumer Services,Services-Misc. Amusement & Recreation,14.94,,,,,,
5411,1769,MTW,"Manitowoc Company, Inc. (The)",11.61,$400.64M,,Capital Goods,Construction/Ag Equipment/Trucks,,,,,,,
5412,1770,MN,"Manning & Napier, Inc.",2.78,$45.25M,2011.0,Finance,Investment Managers,2.76,,,,,,
5413,1771,MAN,ManpowerGroup,71.53,$4.15B,,Technology,Professional Services,72.01,,,,,,
5414,1772,MFC,Manulife Financial Corp,14.1,$27.35B,,Finance,Life Insurance,13.98,,,,,,
5415,1773,MRO,Marathon Oil Corporation,5.76,$4.55B,,Energy,Oil & Gas Production,5.72,,,,,,
5416,1774,MPC,Marathon Petroleum Corporation,38.88,$25.28B,,Energy,Integrated oil Companies,38.70,,,,,,
5417,1775,MMI,"Marcus & Millichap, Inc.",28.03,$1.1B,2013.0,Finance,Real Estate,27.60,,,,,,
5418,1776,MCS,Marcus Corporation (The),15.0,$465.86M,,Consumer Services,Movies/Entertainment,14.56,,,,,,
5419,1777,MPX,Marine Products Corporation,17.89,$607.77M,,Capital Goods,Marine Transportation,,,,,,,
5420,1778,HZO,"MarineMax, Inc.",28.45,$610.96M,1998.0,Consumer Services,Other Specialty Stores,27.74,,,,,,
5421,1779,MKL,Markel Corporation,987.52,$13.6B,1986.0,Finance,Property-Casualty Insurers,,,,,,,
5422,1780,VAC,Marriott Vacations Worldwide Corporation,88.33,$3.63B,,Finance,Real Estate,88.27,,,,,,
5423,1781,MMC,"Marsh & McLennan Companies, Inc.",115.28,$58.35B,,Finance,Specialty Insurers,,,,,,,
5424,1782,MLM,"Martin Marietta Materials, Inc.",223.43,$13.91B,1994.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),223.65,,,,,,
5425,1783,MAS,Masco Corporation,54.3,$14.32B,,Capital Goods,Industrial Specialties,54.10,,,,,,
5426,1784,DOOR,Masonite International Corporation,85.05,$2.08B,,Basic Industries,Forest Products,83.86,,,,,,
5427,1785,MTZ,"MasTec, Inc.",40.66,$3B,,Basic Industries,Water Supply,40.07,,,,,,
5428,1786,MA,Mastercard Incorporated,309.9,$311.06B,2006.0,Miscellaneous,Business Services,306.92,,,,,,
5429,1787,MTDR,Matador Resources Company,9.27,$1.08B,2012.0,Energy,Oil & Gas Production,9.03,,,,,,
5430,1788,MTRN,Materion Corporation,61.33,$1.25B,,Capital Goods,Industrial Specialties,58.17,,,,,,
5431,1789,MATX,"Matson, Inc.",36.26,$1.56B,,Consumer Services,Marine Transportation,35.19,,,,,,
5432,1790,MLP,"Maui Land & Pineapple Company, Inc.",10.4,$201.22M,,Finance,Real Estate,,,,,,,
5433,1791,MAXR,Maxar Technologies Inc.,16.36,$989.07M,,Technology,Radio And Television Broadcasting And Communications Equipment,16.12,,,,,,
5434,1792,MMS,"Maximus, Inc.",72.46,$4.44B,1997.0,Miscellaneous,Business Services,72.10,,,,,,
5435,1793,MXL,"MaxLinear, Inc",26.37,$1.91B,2010.0,Technology,Semiconductors,26.30,,,,,,
5436,1794,MEC,"Mayville Engineering Company, Inc.",7.48,$148.31M,2019.0,Capital Goods,Industrial Specialties,7.18,,,,,,
5437,1795,MBI,"MBIA, Inc.",7.68,$519.94M,1987.0,Finance,Property-Casualty Insurers,7.74,,,,,,
5438,1796,MKC,"McCormick & Company, Incorporated",195.89,$26.1B,,Consumer Non-Durables,Packaged Foods,193.52,,,,,,
5439,1797,MKC.V,"McCormick & Company, Incorporated",,,,Consumer Non-Durables,Packaged Foods,,,,,,,
5440,1798,MCD,McDonald&#39;s Corporation,197.55,$146.89B,,Consumer Services,Restaurants,198.72,,,,,,
5441,1799,MUX,McEwen Mining Inc.,1.28,$515.19M,,Basic Industries,Precious Metals,1.34,,,,,,
5442,1800,MCK,McKesson Corporation,156.66,$25.4B,,Health Care,Other Pharmaceuticals,155.34,,,,,,
5443,1801,MDU,"MDU Resources Group, Inc.",22.07,$4.43B,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),21.81,,,,,,
5444,1802,MTL,Mechel PAO,1.76,$487.53M,2004.0,Basic Industries,Steel/Iron Ore,1.78,,,,,,
5445,1803,MTL^,Mechel PAO,0.5203,,,,,,,,,,,
5446,1804,MDLA,"Medallia, Inc.",30.35,$4.28B,2019.0,Technology,"Computer Software: Programming, Data Processing",29.75,,,,,,
5447,1805,MPW,"Medical Properties Trust, Inc.",19.01,$10.04B,2005.0,Consumer Services,Real Estate Investment Trusts,18.92,,,,,,
5448,1806,MED,MEDIFAST INC,166.62,$1.96B,,Consumer Non-Durables,Packaged Foods,162.12,,,,,,
5449,1807,MCC,Medley Capital Corporation,0.71,$38.68M,2011.0,,,0.69,,,,,,
5450,1808,MCV,Medley Capital Corporation,19.88,,,,,,,,,,,
5451,1809,MCX,Medley Capital Corporation,23.77,,2015.0,,,,,,,,,
5452,1810,MDLQ,Medley LLC,4.79,,2017.0,Finance,Investment Managers,,,,,,,
5453,1811,MDLX,Medley LLC,4.81,,2016.0,Finance,Investment Managers,,,,,,,
5454,1812,MDLY,Medley Management Inc.,0.7951,$25.93M,2014.0,Finance,Investment Managers,0.78,,,,,,
5455,1813,MD,"Mednax, Inc",19.55,$1.67B,,Health Care,Hospital/Nursing Management,19.30,,,,,,
5456,1814,MDT,Medtronic plc,96.57,$129.53B,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,96.35,,,,,,
5457,1815,MFAC,Megalith Financial Acquisition Corp.,10.6802,$226M,2018.0,Finance,Business Services,10.67,,,,,,
5458,1816,MFAC.U,Megalith Financial Acquisition Corp.,,,2018.0,,,,,,,,,
5459,1817,MFAC.WS,Megalith Financial Acquisition Corp.,,,,,,,,,,,,
5460,1818,MRK,"Merck & Company, Inc.",78.06,$197.03B,,Health Care,Major Pharmaceuticals,77.10,,,,,,
5461,1819,MCY,Mercury General Corporation,41.67,$2.31B,,Finance,Property-Casualty Insurers,41.67,,,,,,
5462,1820,MDP,Meredith Corporation,14.39,$653.15M,,Consumer Services,Newspapers/Magazines,14.48,,,,,,
5463,1821,MTH,Meritage Corporation,89.5,$3.36B,,Capital Goods,Homebuilding,91.38,,,,,,
5464,1822,MTOR,"Meritor, Inc.",23.23,$1.68B,,Capital Goods,Auto Parts:O.E.M.,,,,,,,
5465,1823,MER^K,"Merrill Lynch & Co., Inc.",26.45,,,,,,,,,,,
5466,1824,MTR,Mesa Royalty Trust,4.5,$8.39M,,Energy,Oil & Gas Production,4.61,,,,,,
5467,1825,MSB,Mesabi Trust,15.79,$207.16M,,Basic Industries,Precious Metals,16.01,,,,,,
5468,1826,MEI,"Methode Electronics, Inc.",29.47,$1.1B,,Capital Goods,Electrical Products,28.92,,,,,,
5469,1827,MET,"MetLife, Inc.",38.56,$35B,2000.0,Finance,Life Insurance,38.22,,,,,,
5470,1828,MET^A,"MetLife, Inc.",24.62,,,,,,,,,,,
5471,1829,MET^E,"MetLife, Inc.",27.62,,,,,,,,,,,
5472,1830,MET^F,"MetLife, Inc.",25.7,,,,,,,,,,,
5473,1831,MCB,Metropolitan Bank Holding Corp.,30.77,$255.23M,2017.0,Finance,Major Banks,30.59,,,,,,
5474,1832,MTD,"Mettler-Toledo International, Inc.",885.37,$21.17B,1997.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,862.72,,,,,,
5475,1833,MXE,"Mexico Equity and Income Fund, Inc. (The)",7.87,$40.7M,,,,7.88,,,,,,
5476,1834,MXF,"Mexico Fund, Inc. (The)",9.99,$149.9M,,,,10.05,,,,,,
5477,1835,MFA,"MFA Financial, Inc.",2.67,$1.21B,,Consumer Services,Real Estate Investment Trusts,2.58,,,,,,
5478,1836,MFA^B,"MFA Financial, Inc.",20.87,,,,,,,,,,,
5479,1837,MFA^C,"MFA Financial, Inc.",17.27,,,,,,,,,,,
5480,1838,MFO,"MFA Financial, Inc.",22.66,,,Consumer Services,Real Estate Investment Trusts,,,,,,,
5481,1839,MCR,MFS Charter Income Trust,8.31,$374.73M,1989.0,,,8.34,,,,,,
5482,1840,MGF,MFS Government Markets Income Trust,4.7,$153.23M,1987.0,,,4.73,,,,,,
5483,1841,MIN,MFS Intermediate Income Trust,3.84,$445.17M,1988.0,,,3.86,,,,,,
5484,1842,MMT,MFS Multimarket Income Trust,5.66,$354.09M,1987.0,,,5.67,,,,,,
5485,1843,MFM,MFS Municipal Income Trust,6.49,$267.31M,1986.0,,,6.47,,,,,,
5486,1844,MFV,MFS Special Value Trust,5.38,$38.76M,,,,5.39,,,,,,
5487,1845,MTG,MGIC Investment Corporation,7.82,$2.65B,1991.0,Finance,Property-Casualty Insurers,7.75,,,,,,
5488,1846,MGP,MGM Growth Properties LLC,26.44,$8.82B,2016.0,Consumer Services,Real Estate Investment Trusts,25.65,,,,,,
5489,1847,MGM,MGM Resorts International,15.89,$7.84B,,Consumer Services,Hotels/Resorts,15.79,,,,,,
5490,1848,MFGP,Micro Focus Intl PLC,4.07,$1.36B,2017.0,Technology,Computer Software: Prepackaged Software,,,,,,,
5491,1849,MAA,"Mid-America Apartment Communities, Inc.",111.65,$12.77B,1994.0,Consumer Services,Real Estate Investment Trusts,,,,,,,
5492,1850,MAA^I,"Mid-America Apartment Communities, Inc.",63.21,,,,,,,,,,,
5493,1851,AMPY,"MIDSTATES PETROLEUM COMPANY, INC.",1.58,$59.35M,2016.0,Energy,Oil & Gas Production,1.57,,,,,,
5494,1852,MLR,"Miller Industries, Inc.",29.33,$334.52M,,Capital Goods,Construction/Ag Equipment/Trucks,28.67,,,,,,
5495,1853,HIE,Miller/Howard High Income Equity Fund,6.23,$116.44M,2014.0,,,6.13,,,,,,
5496,1854,MTX,Minerals Technologies Inc.,47.71,$1.63B,1992.0,Basic Industries,Major Chemicals,46.86,,,,,,
5497,1855,MG,Mistras Group Inc,3.58,$104.09M,2009.0,Consumer Services,Military/Government/Technical,3.50,,,,,,
5498,1856,MUFG,Mitsubishi UFJ Financial Group Inc,3.86,$49.56B,,Finance,Commercial Banks,3.84,,,,,,
5499,1857,MIXT,MiX Telematics Limited,8.94,$195.57M,2013.0,Technology,Computer Software: Prepackaged Software,9.11,,,,,,
5500,1858,MFG,"Mizuho Financial Group, Inc.",2.55,$32.33B,,Finance,Major Banks,2.54,,,,,,
5501,1859,MBT,Mobile TeleSystems OJSC,8.96,$7.94B,,Public Utilities,Telecommunications Equipment,,,,,,,
5502,1860,MODN,"Model N, Inc.",36.3,$1.24B,2013.0,Technology,"Computer Software: Programming, Data Processing",,,,,,,
5503,1861,MOD,Modine Manufacturing Company,5.21,$264.79M,,Capital Goods,Auto Parts:O.E.M.,5.15,,,,,,
5504,1862,MC,Moelis & Company,30.69,$1.7B,2014.0,Finance,Investment Managers,30.67,,,,,,
5505,1863,MOGU,MOGU Inc.,2.62,$280.29M,2018.0,Miscellaneous,Business Services,2.29,,,,,,
5506,1864,MHK,"Mohawk Industries, Inc.",83.66,$5.96B,,Consumer Durables,Home Furnishings,85.01,,,,,,
5507,1865,MOH,Molina Healthcare Inc,183.54,$10.87B,2003.0,Health Care,Medical Specialities,184.25,,,,,,
5508,1866,TAP,Molson Coors Beverage Company,36.55,$7.92B,,Consumer Non-Durables,Beverages (Production/Distribution),36.49,,,,,,
5509,1867,TAP.A,Molson Coors Beverage Company,,,,,,,,,,,,
5510,1868,MNR,Monmouth Real Estate Investment Corporation,14.25,$1.39B,,Consumer Services,Real Estate Investment Trusts,14.04,,,,,,
5511,1869,MNR^C,Monmouth Real Estate Investment Corporation,25.15,,,,,,,,,,,
5512,1870,MR,Montage Resources Corporation,3.96,$141.83M,2014.0,Energy,Oil & Gas Production,4.30,,,,,,
5513,1871,MCO,Moody&#39;s Corporation,288.12,$54.03B,,Finance,Finance: Consumer Services,289.68,,,,,,
5514,1872,MOG.A,Moog Inc.,,,,,,,,,,,,
5515,1873,MOG.B,Moog Inc.,,,,,,,,,,,,
5516,1874,MS,Morgan Stanley,50.56,$79.67B,,Finance,Investment Bankers/Brokers/Service,50.18,,,,,,
5517,1875,MS^A,Morgan Stanley,22.81,,,,,,,,,,,
5518,1876,MS^E,Morgan Stanley,27.59,,,,,,,,,,,
5519,1877,MS^F,Morgan Stanley,27.33,,,,,,,,,,,
5520,1878,MS^I,Morgan Stanley,27.34,,,,,,,,,,,
5521,1879,MS^K,Morgan Stanley,27.2834,,,,,,,,,,,
5522,1880,MS^L,Morgan Stanley,25.98,,,,,,,,,,,
5523,1881,CAF,Morgan Stanley China A Share Fund Inc.,20.98,$459.07M,2006.0,,,20.40,,,,,,
5524,1882,MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",8.55,$174.31M,1993.0,,,8.51,,,,,,
5525,1883,EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",5.77,$381.35M,2007.0,,,5.76,,,,,,
5526,1884,IIF,"Morgan Stanley India Investment Fund, Inc.",16.91,$225.36M,1994.0,,,16.97,,,,,,
5527,1885,MOS,Mosaic Company (The),13.54,$5.13B,,Basic Industries,Agricultural Chemicals,13.67,,,,,,
5528,1886,MSI,"Motorola Solutions, Inc.",144.22,$24.53B,,Technology,Radio And Television Broadcasting And Communications Equipment,141.73,,,,,,
5529,1887,MOV,Movado Group Inc.,10.68,$247.02M,,Consumer Non-Durables,Consumer Specialties,10.52,,,,,,
5530,1888,MPLX,MPLX LP,18.51,$19.59B,2012.0,Energy,Natural Gas Distribution,18.55,,,,,,
5531,1889,MRC,MRC Global Inc.,6.19,$507.55M,2012.0,Capital Goods,Industrial Machinery/Components,,,,,,,
5532,1890,MSA,MSA Safety Incorporporated,114.79,$4.46B,,Health Care,Industrial Specialties,,,,,,,
5533,1891,MSM,"MSC Industrial Direct Company, Inc.",68.1,$3.79B,1995.0,Capital Goods,Industrial Machinery/Components,67.35,,,,,,
5534,1892,MSCI,MSCI Inc,384.98,$32.18B,,Miscellaneous,Business Services,385.65,,,,,,
5535,1893,MSGN,MSG Networks Inc.,10.29,$583.55M,,Consumer Services,Television Services,10.50,,,,,,
5536,1894,MLI,"Mueller Industries, Inc.",28.73,$1.63B,,Capital Goods,Metal Fabrications,27.97,,,,,,
5537,1895,MWA,Mueller Water Products Inc,10.18,$1.61B,2006.0,Capital Goods,Metal Fabrications,10.02,,,,,,
5538,1896,MVF,"MuniVest Fund, Inc.",8.68,$562.78M,,,,8.75,,,,,,
5539,1897,MZA,"MuniYield Arizona Fund, Inc.",14.535,$67.39M,1993.0,,,14.39,,,,,,
5540,1898,MUR,Murphy Oil Corporation,14.13,$2.17B,,Energy,Oil & Gas Production,,,,,,,
5541,1899,MUSA,Murphy USA Inc.,139.42,$4.07B,2013.0,Consumer Durables,Automotive Aftermarket,135.85,,,,,,
5542,1900,MVO,MV Oil Trust,3.37,$38.76M,2007.0,Energy,Oil & Gas Production,3.40,,,,,,
5543,1901,MVC,"MVC Capital, Inc.",6.38,$113.09M,,,,6.34,,,,,,
5544,1902,MVCD,"MVC Capital, Inc.",24.09,,2017.0,,,,,,,,,
5545,1903,MYE,"Myers Industries, Inc.",14.75,$527.58M,,Consumer Non-Durables,Plastic Products,14.56,,,,,,
5546,1904,MYOV,Myovant Sciences Ltd.,16.97,$1.53B,2016.0,Health Care,Major Pharmaceuticals,16.67,,,,,,
5547,1905,NBR,Nabors Industries Ltd.,42.81,$312.5M,,Energy,Oil & Gas Production,,,,,,,
5548,1906,NBR^A,Nabors Industries Ltd.,6.49,,,,,,,,,,,
5549,1907,NC,"NACCO Industries, Inc.",23.21,$162.97M,,Consumer Durables,Consumer Electronics/Appliances,23.53,,,,,,
5550,1908,NTP,Nam Tai Property Inc.,8.13,$316.54M,,Finance,Real Estate,8.17,,,,,,
5551,1909,NTEST,NASDAQ TEST STOCK,25.03,,,,,,,,,,,
5552,1910,NTEST.A,NASDAQ TEST STOCK,,,,,,,,,,,,
5553,1911,NTEST.B,NASDAQ TEST STOCK,,,,,,,,,,,,
5554,1912,NTEST.C,NASDAQ TEST STOCK,,,,,,,,,,,,
5555,1913,NBHC,National Bank Holdings Corporation,28.21,$862.17M,2012.0,Finance,Major Banks,,,,,,,
5556,1914,NFG,National Fuel Gas Company,41.96,$3.82B,,Public Utilities,Oil/Gas Transmission,,,,,,,
5557,1915,NGG,"National Grid Transco, PLC",57.53,$40.39B,,Public Utilities,Natural Gas Distribution,,,,,,,
5558,1916,NHI,"National Health Investors, Inc.",60.57,$2.7B,,Consumer Services,Real Estate Investment Trusts,59.15,,,,,,
5559,1917,NOV,"National Oilwell Varco, Inc.",12.51,$4.86B,,Energy,Metal Fabrications,12.74,,,,,,
